,0,1,2,3,4,5
1046,73.0,24.0,20.0,63.0,20.0,73.0
1047,67.0,22.0,29.0,28.0,15.0,67.0
1048,55.0,29.0,15.0,36.0,10.0,55.0
1049,57.0,24.0,16.0,66.0,12.0,66.0
1050,55.0,23.0,12.0,80.0,14.0,80.0
1051,57.0,24.0,13.0,80.0,22.0,80.0
1052,56.0,23.0,12.0,45.0,17.0,56.0
1053,48.0,21.0,15.0,63.0,15.0,63.0
1054,52.0,25.0,14.0,66.0,13.0,66.0
1055,53.0,20.0,19.0,57.0,17.0,57.0
1056,67.0,21.0,21.0,72.0,19.0,72.0
1057,64.0,22.0,21.0,69.0,13.0,69.0
1058,63.0,21.0,18.0,82.0,18.0,82.0
1059,64.0,22.0,20.0,66.0,15.0,66.0
1060,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1061,67.0,23.0,22.0,48.0,14.0,67.0
1062,58.0,21.0,16.0,53.0,11.0,58.0
1063,56.0,19.0,15.0,40.0,9.0,56.0
1064,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1065,53.0,20.0,17.0,81.0,14.0,81.0
1066,62.0,23.0,20.0,64.0,14.0,64.0
1067,57.0,26.0,17.0,45.0,9.0,57.0
1068,56.0,23.0,15.0,41.0,13.0,56.0
1069,54.0,19.0,19.0,40.0,11.0,54.0
1070,42.0,23.0,14.0,31.0,10.0,42.0
1071,51.0,21.0,22.0,57.0,10.0,57.0
1072,53.0,22.0,18.0,69.0,19.0,69.0
1073,55.0,21.0,18.0,52.0,12.0,55.0
1074,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1075,39.2,22.0,20.0,46.0,14.0,46.0
1076,63.0,32.0,22.0,59.0,13.0,63.0
1077,53.0,23.0,15.0,48.0,13.0,53.0
1078,41.0,23.0,9.0,69.0,11.0,69.0
1079,61.0,26.0,20.0,56.0,18.0,61.0
1080,56.0,25.0,16.0,38.0,12.0,56.0
1081,54.0,22.0,22.0,54.0,17.0,54.0
1082,54.0,24.0,17.0,46.0,13.0,54.0
1083,59.0,24.0,19.0,46.0,16.0,59.0
1084,57.0,22.0,28.0,49.0,14.0,57.0
1085,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1086,54.0,23.0,20.0,73.0,14.0,73.0
1087,55.0,23.0,23.0,64.0,11.0,64.0
1088,51.0,20.0,11.0,43.0,9.0,51.0
1089,54.0,23.0,19.0,52.0,9.0,54.0
1090,52.0,28.0,21.0,41.0,11.0,52.0
1091,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1092,48.59540889526542,21.978313253012047,16.60498561840844,40.00485201358564,12.565386485172581,58.41769743101808
1093,52.0,22.0,28.0,47.0,9.0,52.0
1094,41.0,22.0,14.0,29.0,9.0,41.0
1095,30.0,20.0,10.0,32.0,9.0,32.0
1096,27.0,22.0,12.0,29.0,8.0,29.0
1097,39.0,22.0,14.0,32.0,10.0,39.0
1098,34.0,22.0,14.0,38.0,10.0,38.0
1099,35.0,22.0,12.0,31.0,9.0,35.0
1100,46.0,23.0,16.0,32.0,9.0,46.0
1101,37.0,23.0,26.0,33.0,11.0,37.0
1102,41.0,26.0,20.0,30.0,11.0,41.0
1103,52.0,23.0,29.0,24.0,12.0,52.0
1104,24.0,24.0,18.0,25.0,8.0,25.0
1105,34.0,31.0,25.0,23.0,8.0,34.0
1106,27.0,23.0,9.0,33.0,4.0,33.0
1107,33.0,26.0,12.0,36.0,8.0,36.0
1108,34.0,28.0,13.0,27.0,7.0,34.0
1109,29.0,22.0,13.0,36.0,8.0,36.0
1110,52.0,60.0,19.0,30.0,8.0,60.0
1111,51.0,34.0,21.0,74.0,20.0,74.0
1112,37.0,29.0,14.0,31.0,6.0,37.0
1113,61.0,34.0,36.0,58.0,15.0,61.0
1114,47.0,30.0,15.0,33.0,9.0,47.0
1115,30.0,36.0,14.0,26.0,9.0,36.0
1116,40.0,36.0,18.0,28.0,15.0,40.0
1117,41.0,9.0,27.0,19.0,18.0,41.0
1118,44.0,22.0,24.0,16.0,13.0,44.0
1119,27.0,16.0,31.0,27.0,12.0,31.0
1120,44.0,8.6,51.0,49.0,11.0,51.0
1121,25.0,6.4,21.0,39.0,13.0,39.0
1122,63.0,20.2,27.0,40.0,17.0,63.0
1123,49.0,11.0,23.0,38.0,19.0,49.0
1124,38.0,12.0,21.0,35.0,20.0,38.0
1125,44.0,10.0,22.0,25.0,16.0,44.0
1126,29.0,8.0,19.0,27.0,14.0,29.0
1127,37.0,10.0,24.0,28.0,12.0,37.0
1128,39.0,8.0,37.0,19.0,15.0,39.0
1129,24.0,8.0,29.0,21.0,14.0,29.0
1130,43.0,8.0,30.0,29.0,12.0,43.0
1131,50.0,9.0,26.0,32.0,18.0,50.0
1132,51.0,19.0,28.0,25.0,16.0,51.0
1133,29.0,8.0,24.0,26.0,12.0,29.0
1134,35.0,7.0,18.0,33.0,12.0,35.0
1135,38.0,8.0,25.0,51.0,15.0,51.0
1136,53.0,9.0,24.0,31.0,16.0,53.0
1137,47.0,10.0,18.0,68.0,19.0,68.0
1138,43.0,7.0,16.0,39.0,20.0,43.0
1139,51.0,6.0,25.0,21.0,18.0,51.0
1140,60.0,7.0,51.0,53.0,17.0,60.0
1141,52.0,7.0,24.0,41.0,16.0,52.0
1142,24.0,5.0,18.0,28.0,12.0,28.0
1143,45.0,16.0,48.0,23.0,15.0,48.0
1144,38.0,8.0,27.0,17.0,11.0,38.0
1145,30.0,5.0,16.0,20.0,13.0,30.0
1146,35.0,11.0,15.0,22.0,14.0,35.0
1147,31.0,8.0,16.0,30.0,13.0,31.0
1148,28.0,5.0,5.0,29.0,9.0,29.0
1149,20.0,4.0,10.0,27.0,9.0,27.0
1150,19.0,5.0,14.0,25.0,13.0,25.0
1151,42.0,5.0,15.0,27.0,13.0,42.0
1152,33.0,5.0,16.0,22.0,13.0,33.0
1153,25.0,6.0,17.0,25.0,16.0,25.0
1154,59.0,7.0,40.0,18.0,13.0,59.0
1155,45.0,5.0,13.0,28.0,8.0,45.0
1156,34.0,5.0,15.0,32.0,10.0,34.0
1157,59.0,5.0,23.0,29.0,14.0,59.0
1158,56.0,7.0,19.0,55.0,16.0,56.0
1159,35.0,6.0,16.0,30.0,13.0,35.0
1160,36.0,10.0,19.0,33.0,16.0,36.0
1161,37.0,7.0,17.0,28.0,17.0,37.0
1162,45.0,7.0,16.0,39.0,11.0,45.0
1163,39.0,6.0,12.0,19.0,11.0,39.0
1164,30.0,5.0,12.0,33.0,11.0,33.0
1165,40.0,5.0,15.0,38.0,13.0,40.0
1166,48.0,5.0,19.0,39.0,20.0,48.0
1167,34.0,4.0,17.0,36.0,12.0,36.0
1168,64.0,6.0,19.0,87.0,17.0,87.0
1169,50.0,3.0,17.0,42.0,13.0,50.0
1170,50.0,4.0,20.0,36.0,19.0,50.0
1171,41.0,4.0,21.0,57.0,15.0,57.0
1172,44.0,3.0,15.0,54.0,12.0,54.0
1173,62.0,7.0,26.0,37.0,14.0,62.0
1174,48.0,4.0,12.0,51.0,14.0,51.0
1175,43.0,6.0,15.0,37.0,17.0,43.0
1176,34.0,4.0,7.0,42.0,9.0,42.0
1177,40.0,4.0,12.0,66.0,13.0,66.0
1178,58.0,4.0,20.0,54.0,17.0,58.0
1179,33.0,3.0,7.0,63.0,8.0,63.0
1180,49.0,4.0,10.0,42.0,10.0,49.0
1181,43.0,4.0,9.0,62.0,10.0,62.0
1182,58.0,6.0,12.0,67.0,14.0,67.0
1183,61.0,7.0,7.0,56.0,8.0,61.0
1184,47.0,6.0,9.0,68.0,12.0,68.0
1185,51.0,11.0,9.0,84.0,10.0,84.0
1186,38.0,6.0,12.0,67.0,10.0,67.0
1187,32.0,4.0,6.0,33.0,7.0,33.0
1188,30.0,5.0,4.0,33.0,5.0,33.0
1189,42.0,6.0,8.0,47.0,7.0,47.0
1190,50.0,4.0,6.0,63.0,8.0,63.0
1191,45.0,4.0,8.0,37.0,9.0,45.0
1192,26.0,3.0,11.0,35.0,9.0,35.0
1193,26.0,5.0,5.0,31.0,7.0,31.0
1194,36.0,3.0,5.0,27.0,10.0,36.0
1195,50.0,2.0,7.0,71.0,10.0,71.0
1196,48.0,2.0,6.0,88.0,6.0,88.0
1197,65.0,3.0,14.0,86.0,13.0,86.0
1198,40.0,2.0,8.0,46.0,9.0,46.0
1199,48.0,4.0,8.0,51.0,10.0,51.0
1200,40.0,2.0,8.0,46.0,11.0,46.0
1201,34.0,3.0,7.0,41.0,9.0,41.0
1202,43.0,2.0,8.0,54.0,9.0,54.0
1203,43.0,4.0,5.0,72.0,7.0,72.0
1204,59.0,5.0,7.0,87.0,9.0,87.0
1205,60.0,3.0,21.4,73.0,7.0,73.0
1206,46.0,4.0,21.6,35.0,10.0,46.0
1207,74.0,14.0,6.0,47.0,11.0,74.0
1208,45.0,5.0,5.0,43.0,7.0,45.0
1209,43.0,4.0,3.0,27.0,8.0,43.0
1210,46.0,3.0,7.0,45.0,8.0,46.0
1211,57.0,3.0,5.0,45.0,8.0,57.0
1212,36.0,1.0,4.0,71.0,8.0,71.0
1213,49.0,2.0,7.0,45.0,13.0,49.0
1214,53.0,4.0,6.0,52.0,11.0,53.0
1215,61.0,5.0,6.0,33.0,14.0,61.0
1216,47.0,2.0,19.4,38.0,10.0,47.0
1217,32.0,2.0,12.0,29.0,9.0,32.0
1218,52.0,5.0,11.0,35.0,9.0,52.0
1219,50.0,4.0,4.0,30.0,8.0,50.0
1220,51.0,7.0,7.0,34.0,9.0,51.0
1221,44.0,4.0,4.0,29.0,7.0,44.0
1222,50.0,4.0,3.0,48.0,9.0,50.0
1223,60.0,4.0,4.0,60.0,10.0,60.0
1224,56.0,4.0,3.0,34.0,12.0,56.0
1225,64.0,5.0,3.0,44.0,12.0,64.0
1226,44.0,2.0,4.0,47.0,8.0,47.0
1227,47.0,3.0,4.0,62.0,10.0,62.0
1228,54.0,2.0,3.0,38.0,8.0,54.0
1229,56.0,7.0,9.0,42.0,9.0,56.0
1230,60.0,7.0,7.0,40.0,9.0,60.0
1231,58.0,6.0,8.0,57.0,8.0,58.0
1232,60.0,6.0,8.0,83.0,7.0,83.0
1233,54.0,4.0,6.0,43.0,10.0,54.0
1234,30.0,8.0,8.0,59.0,13.0,59.0
1235,50.0,12.0,10.0,34.0,8.0,50.0
1236,27.0,7.0,7.0,49.0,9.0,49.0
1237,58.0,8.0,7.0,42.0,8.0,58.0
1238,42.0,3.0,10.0,52.0,8.0,52.0
1239,41.0,3.0,8.0,43.0,5.0,43.0
1240,26.0,2.0,4.0,27.0,5.0,27.0
1241,32.0,4.0,5.0,29.0,8.0,32.0
1242,22.0,4.0,4.0,65.0,8.0,65.0
1243,44.0,5.0,6.0,90.0,16.0,90.0
1244,58.0,8.0,6.0,74.0,12.0,74.0
1245,52.0,16.0,7.0,41.0,10.0,52.0
1246,48.0,14.0,7.0,46.0,9.0,48.0
1247,50.0,14.0,10.0,45.0,9.0,50.0
1248,44.0,14.0,7.0,37.0,8.0,44.0
1249,41.0,14.0,4.0,31.0,8.0,41.0
1250,45.0,18.0,4.0,28.0,8.0,45.0
1251,56.0,18.0,6.0,60.0,12.0,60.0
1252,69.0,18.0,7.0,74.0,13.0,74.0
1253,55.0,16.0,5.0,65.0,9.0,65.0
1254,59.0,15.0,5.0,33.0,10.0,59.0
1255,58.0,14.0,6.0,41.0,12.0,58.0
1256,67.0,16.0,10.0,34.0,10.0,67.0
1257,63.0,16.0,6.0,40.0,10.0,63.0
1258,49.0,15.0,6.0,58.0,13.0,58.0
1259,60.0,16.0,6.0,61.0,10.0,61.0
1260,60.0,15.0,6.0,61.0,12.0,61.0
1261,70.0,13.0,8.0,54.0,13.0,70.0
1262,67.0,16.0,8.0,35.0,11.0,67.0
1263,56.0,15.0,5.0,49.0,8.0,56.0
1264,60.0,17.0,6.0,56.0,9.0,60.0
1265,57.0,15.0,6.0,47.0,11.0,57.0
1266,61.0,17.0,12.0,67.0,17.0,67.0
1267,63.0,16.0,6.0,61.0,10.0,63.0
1268,67.0,20.0,6.0,34.0,11.0,67.0
1269,53.0,18.0,7.0,41.0,15.0,53.0
1270,53.0,15.0,7.0,77.0,11.0,77.0
1271,76.0,19.0,13.0,64.0,23.0,76.0
1272,70.0,18.0,10.0,61.0,19.0,70.0
1273,65.0,20.0,6.0,42.0,14.0,65.0
1274,72.0,21.0,6.0,47.0,11.0,72.0
1275,68.0,20.0,5.0,57.0,11.0,68.0
1276,75.0,20.0,6.0,53.0,15.0,75.0
1277,69.0,18.0,6.0,65.0,11.0,69.0
1278,68.0,17.0,7.0,47.0,11.0,68.0
1279,54.0,18.0,7.0,32.0,9.0,54.0
1280,70.0,18.0,8.0,43.0,12.0,70.0
1281,63.0,20.0,5.0,40.0,9.0,63.0
1282,58.0,21.0,7.0,39.0,12.0,58.0
1283,53.0,22.0,6.0,33.0,12.0,53.0
1284,60.0,20.0,6.0,59.0,15.0,60.0
1285,54.0,16.0,8.0,67.0,12.0,67.0
1286,62.0,19.0,8.0,80.0,17.0,80.0
1287,73.0,17.0,9.0,47.0,16.0,73.0
1288,62.0,17.0,6.0,60.0,9.0,62.0
1289,61.0,19.0,5.0,44.0,10.0,61.0
1290,64.0,21.0,6.0,55.0,16.0,64.0
1291,57.0,16.0,6.0,31.0,12.0,57.0
1292,48.0,19.0,5.0,24.0,11.0,48.0
1293,56.0,24.0,7.0,39.0,10.0,56.0
1294,55.0,21.0,7.0,54.0,15.0,55.0
1295,68.0,17.0,6.0,66.0,10.0,68.0
1296,66.0,16.0,8.0,77.0,12.0,77.0
1297,59.0,19.0,8.0,58.0,12.0,59.0
1298,56.0,16.0,6.0,49.0,15.0,56.0
1299,62.0,16.0,7.0,85.0,11.0,85.0
1300,60.0,18.0,7.0,56.0,13.0,60.0
1301,64.0,18.0,7.0,60.0,11.0,64.0
1302,59.0,19.0,5.0,45.0,10.0,59.0
1303,58.0,21.0,6.0,56.0,11.0,58.0
1304,68.0,20.0,7.0,89.0,14.0,89.0
1305,66.0,19.0,7.0,107.0,14.0,107.0
1306,68.0,17.0,7.0,104.0,12.0,104.0
1307,56.0,19.0,7.0,62.0,14.0,62.0
1308,65.0,18.0,7.0,84.0,13.0,84.0
1309,75.0,17.0,11.0,77.0,15.0,77.0
1310,71.0,18.0,9.0,65.0,11.0,71.0
1311,61.0,19.0,5.0,61.0,11.0,61.0
1312,67.0,20.0,7.0,70.0,12.0,70.0
1313,70.0,23.0,6.0,55.0,16.0,70.0
1314,65.0,19.0,6.0,72.0,12.0,72.0
1315,64.0,18.0,6.0,58.0,14.0,64.0
1316,54.0,15.0,6.0,65.0,12.0,65.0
1317,58.0,18.0,5.0,47.0,11.0,58.0
1318,60.0,20.0,5.0,34.0,10.0,60.0
1319,68.0,19.0,14.0,49.0,17.0,68.0
1320,53.0,16.0,7.0,41.0,12.0,53.0
1321,40.0,16.0,8.0,43.0,16.0,43.0
1322,58.0,18.0,10.0,29.0,12.0,58.0
1323,50.0,19.0,4.0,44.0,10.0,50.0
1324,52.0,16.0,7.0,52.0,10.0,52.0
1325,52.0,17.0,10.0,66.0,13.0,66.0
1326,65.0,18.0,15.0,39.0,18.0,65.0
1327,54.0,17.0,6.0,40.0,13.0,54.0
1328,46.0,18.0,3.0,41.0,9.0,46.0
1329,58.0,21.0,5.0,42.0,11.0,58.0
1330,63.0,22.0,7.0,53.0,13.0,63.0
1331,55.0,18.0,5.0,44.0,11.0,55.0
1332,57.0,20.0,7.0,53.0,14.0,57.0
1333,52.0,20.0,5.0,66.0,11.0,66.0
1334,55.0,18.0,5.0,52.0,11.0,55.0
1335,57.0,19.0,5.0,48.0,16.0,57.0
1336,59.0,20.0,4.0,54.0,8.0,59.0
1337,56.0,19.0,4.0,58.0,6.0,58.0
1338,57.0,20.0,6.0,68.0,14.0,68.0
1339,65.0,18.0,7.0,84.0,13.0,84.0
1340,75.0,17.0,11.0,77.0,15.0,77.0
1341,71.0,18.0,9.0,65.0,11.0,71.0
1342,61.0,19.0,5.0,61.0,11.0,61.0
1343,67.0,20.0,7.0,70.0,12.0,70.0
1344,70.0,23.0,6.0,55.0,16.0,70.0
1345,65.0,19.0,6.0,72.0,12.0,72.0
1346,64.0,18.0,6.0,58.0,14.0,64.0
1347,54.0,15.0,6.0,65.0,12.0,65.0
1348,58.0,18.0,5.0,47.0,11.0,58.0
1349,60.0,20.0,5.0,34.0,10.0,60.0
1350,68.0,19.0,14.0,49.0,17.0,68.0
1351,53.0,16.0,7.0,41.0,12.0,53.0
1352,40.0,16.0,8.0,43.0,16.0,43.0
1353,58.0,18.0,10.0,29.0,12.0,58.0
1354,50.0,19.0,4.0,44.0,10.0,50.0
1355,52.0,16.0,7.0,52.0,10.0,52.0
1356,52.0,17.0,10.0,66.0,13.0,66.0
1357,65.0,18.0,15.0,39.0,18.0,65.0
1358,54.0,17.0,6.0,40.0,13.0,54.0
1359,46.0,18.0,3.0,41.0,9.0,46.0
1360,58.0,21.0,5.0,42.0,11.0,58.0
1361,63.0,22.0,7.0,53.0,13.0,63.0
1362,55.0,18.0,5.0,44.0,11.0,55.0
1363,57.0,20.0,7.0,53.0,14.0,57.0
1364,52.0,20.0,5.0,66.0,11.0,66.0
1365,55.0,18.0,5.0,52.0,11.0,55.0
1366,57.0,19.0,5.0,48.0,16.0,57.0
1367,59.0,20.0,4.0,54.0,8.0,59.0
1368,56.0,19.0,4.0,58.0,6.0,58.0
1369,50.0,19.0,4.0,50.0,10.0,72.0
1370,53.0,22.0,6.0,69.0,12.0,69.0
1371,50.0,17.0,9.0,71.0,14.0,71.0
1372,53.0,18.0,8.0,75.0,16.0,75.0
1373,40.0,16.0,5.0,95.0,10.0,95.0
1374,42.0,17.0,5.0,70.0,11.0,70.0
1375,52.0,20.0,5.0,68.0,13.0,68.0
1376,46.0,20.0,5.0,83.0,11.0,83.0
1377,60.0,18.0,7.0,87.0,14.0,99.0
1378,53.0,17.0,7.0,60.0,11.0,74.0
1379,44.0,18.0,6.0,74.0,11.0,74.0
1380,57.0,19.0,7.0,86.0,16.0,86.0
1381,61.0,21.0,9.0,75.0,11.0,91.0
1382,63.0,18.0,8.0,63.0,20.0,93.0
1383,60.0,20.0,7.0,70.0,17.0,91.0
1384,56.0,19.0,7.0,76.0,20.0,80.0
1385,51.0,17.0,9.0,61.0,22.0,70.0
1386,50.0,16.0,7.0,51.0,14.0,72.0
1387,54.0,16.0,7.0,60.0,11.0,76.0
1388,54.0,18.0,11.0,43.0,15.0,83.0
1389,57.0,18.0,11.0,71.0,15.0,78.0
1390,48.0,17.0,10.0,44.0,13.0,61.0
1391,26.0,15.0,3.0,23.0,7.0,36.0
1392,47.0,23.0,6.0,61.0,11.0,69.0
1393,39.0,17.0,7.0,48.0,11.0,61.0
1394,41.0,18.0,8.0,77.0,20.0,77.0
1395,40.0,16.0,9.0,77.0,15.0,77.0
1396,55.0,18.0,18.0,60.0,16.0,75.0
1397,51.0,17.0,7.0,40.0,14.0,70.0
1398,52.0,18.0,5.0,35.0,9.0,73.0
1399,35.0,20.0,3.0,48.0,8.0,54.0
1400,49.0,67.0,18.0,10.0,40.0,11.0
1401,23.0,27.0,15.0,3.0,32.0,5.0
1402,43.0,64.0,19.0,6.0,53.0,10.0
1403,42.0,62.0,20.0,5.0,59.0,12.0
1404,51.0,70.0,17.0,11.0,50.0,19.0
1405,79.0,106.0,23.0,13.0,49.0,20.0
1406,61.0,85.0,19.0,14.0,45.0,25.0
1407,60.0,85.0,16.0,17.0,57.0,14.0
1408,62.0,95.0,20.0,13.0,57.0,18.0
1409,62.0,92.0,18.0,8.0,53.0,16.0
1410,61.0,97.0,20.0,10.0,62.0,20.0
1411,53.0,80.0,20.0,6.0,49.0,23.0
1412,53.0,68.0,20.0,5.0,34.0,14.0
1413,54.0,78.0,20.0,7.0,79.0,12.0
1414,52.0,73.0,21.0,6.0,41.0,12.0
1415,51.0,70.0,20.0,5.0,42.0,11.0
1416,57.0,84.0,18.0,7.0,60.0,13.0
1417,57.0,79.0,18.0,9.0,71.0,20.0
1418,58.0,84.0,18.0,13.0,64.0,20.0
1419,53.0,68.0,20.0,5.0,34.0,10.0
1420,54.0,82.0,18.0,15.0,48.0,13.0
1421,51.0,69.0,18.0,15.0,45.0,14.0
1422,62.0,93.0,20.0,11.0,51.0,17.0
1423,44.0,56.0,19.0,8.0,53.0,13.0
1424,39.0,63.0,19.0,8.0,48.0,14.0
1425,47.0,69.0,21.0,9.0,55.0,14.0
1426,44.0,59.0,20.0,8.0,41.0,17.0
1427,46.0,66.0,18.0,7.0,65.0,14.0
1428,37.0,56.0,17.0,7.0,24.0,9.0
1429,18.0,21.0,16.0,4.0,27.0,5.0
1430,22.0,17.0,4.0,19.0,8.0,26.0
1431,25.0,18.0,4.0,28.0,7.0,48.0
1432,29.0,19.0,8.0,48.0,14.0,48.0
1433,39.0,29.0,8.0,52.0,17.0,58.0
1434,28.0,22.0,7.0,34.0,11.0,34.0
1435,31.0,22.0,7.0,30.0,9.0,50.0
1436,25.0,22.0,6.0,18.0,9.0,31.0
1437,36.0,31.0,8.0,23.0,8.0,52.0
1438,32.0,22.0,5.0,25.0,8.0,46.0
1439,32.0,30.0,4.0,25.0,7.0,48.0
1440,32.0,24.0,9.0,21.0,12.0,49.0
1441,23.0,19.0,6.0,29.0,10.0,33.0
1442,29.0,20.0,5.0,29.0,6.0,41.0
1443,25.0,18.0,4.0,29.0,9.0,32.0
1444,26.0,18.0,6.0,24.0,8.0,34.0
1445,21.0,17.0,5.0,19.0,7.0,35.0
1446,24.0,21.0,5.0,30.0,7.0,37.0
1447,25.0,19.0,5.0,25.0,8.0,34.0
1448,27.0,19.0,6.0,24.0,9.0,49.0
1449,37.0,20.0,9.0,19.0,8.0,49.0
1450,17.0,17.0,4.0,14.0,5.0,20.0
1451,23.0,19.0,6.0,16.0,10.0,39.0
1452,43.0,26.0,6.6,26.0,13.0,62.0
1453,40.0,26.0,8.0,31.0,8.0,62.0
1454,23.0,23.0,4.0,25.0,5.0,38.0
1455,23.0,26.0,3.0,30.0,6.0,35.0
1456,24.0,26.0,5.0,35.0,5.0,44.0
1457,26.0,27.0,4.0,33.0,8.0,44.0
1458,21.0,23.0,5.0,28.0,6.0,28.0
1459,19.0,22.0,4.0,25.0,7.0,30.0
1460,26.0,25.0,8.0,29.0,10.0,39.0
1461,38.0,29.0,6.0,31.0,13.0,53.0
1462,27.0,27.0,7.0,47.0,7.0,47.0
1463,44.0,25.0,7.0,40.0,13.0,58.0
1464,30.0,24.0,4.0,32.0,7.0,48.0
1465,38.0,24.0,6.0,31.0,9.0,53.0
1466,41.0,23.0,13.0,46.0,13.0,58.0
1467,35.0,22.0,6.0,39.0,10.0,47.0
1468,37.0,26.0,16.0,17.0,10.0,54.0
1469,47.0,16.0,27.0,22.0,12.0,61.0
1470,23.0,16.0,11.0,33.0,8.0,33.0
1471,38.0,17.0,14.0,27.0,10.0,54.0
1472,29.0,20.0,12.0,26.0,15.0,50.0
1473,34.0,17.0,13.0,20.0,9.0,44.0
1474,36.0,15.0,15.0,26.0,13.0,57.0
1475,42.0,14.0,15.0,32.0,12.0,62.0
1476,52.0,15.0,17.0,25.0,14.0,73.0
1477,52.0,17.0,15.0,26.0,14.0,71.0
1478,40.0,16.0,11.0,26.0,12.0,52.0
1479,31.0,13.0,12.0,25.0,12.0,41.0
1480,35.0,12.0,12.0,22.0,13.0,35.0
1481,43.0,13.0,14.0,28.0,15.0,51.0
1482,49.0,14.0,14.0,28.0,15.0,63.0
1483,72.0,14.0,43.0,44.0,20.0,108.0
1484,33.0,12.0,14.0,23.0,10.0,48.0
1485,56.0,13.0,29.0,62.0,15.0,82.0
1486,52.0,14.0,19.0,28.0,13.0,70.0
1487,20.0,13.0,10.0,19.0,8.0,20.0
1488,27.0,14.0,18.0,17.0,11.0,41.0
1489,30.0,16.0,17.0,24.0,11.0,53.0
1490,27.0,13.0,16.0,24.0,12.0,37.0
1491,36.0,13.0,16.0,26.0,10.0,51.0
1492,59.0,21.0,26.0,15.0,31.0,79.0
1493,30.0,21.0,14.0,16.0,24.0,46.0
1494,23.0,19.0,11.0,14.0,19.0,33.0
1495,36.0,23.0,14.0,12.0,24.0,53.0
1496,29.0,20.0,14.0,12.0,21.0,36.0
1497,27.0,21.0,8.0,21.0,15.0,34.0
1498,25.0,19.0,7.0,19.0,12.0,25.0
1499,24.0,19.0,10.0,18.0,17.0,26.0
1500,33.0,22.0,12.0,14.0,22.0,40.0
1501,32.0,21.0,10.0,12.0,16.0,38.0
1502,26.0,23.0,13.0,9.0,17.0,37.0
1503,41.0,26.0,16.0,10.0,16.0,52.0
1504,25.0,20.0,9.0,19.0,16.0,37.0
1505,33.0,18.0,11.0,19.0,19.0,47.0
1506,34.0,20.0,13.0,17.0,25.0,47.0
1507,26.0,18.0,11.0,18.0,26.0,28.0
1508,39.0,23.0,23.0,12.0,33.0,57.0
1509,43.0,29.0,13.0,12.0,29.0,59.0
1510,29.0,19.0,20.0,12.0,23.0,41.0
1511,30.0,18.0,11.0,18.0,20.0,38.0
1512,31.0,18.0,10.0,16.0,17.0,45.0
1513,51.0,20.0,18.0,11.0,23.0,67.0
1514,50.0,22.0,11.0,20.0,23.0,64.0
1515,30.0,22.0,10.0,9.0,16.0,42.0
1516,31.0,26.0,12.0,14.0,17.0,48.0
1517,29.0,18.0,13.0,18.0,20.0,38.0
1518,49.0,23.0,15.0,17.0,31.0,67.0
1519,43.0,19.0,12.0,19.0,18.0,60.0
1520,37.0,20.0,12.0,12.0,17.0,60.0
1521,38.0,20.0,15.0,14.0,28.0,55.0
1522,49.0,19.0,21.0,17.0,35.0,67.0
1523,51.0,22.0,18.0,19.0,31.0,75.0
1524,52.0,20.0,16.0,16.0,30.0,69.0
1525,51.0,20.0,22.0,15.0,37.0,73.0
1526,57.0,23.0,23.0,19.0,31.0,88.0
1527,47.0,21.0,16.0,11.0,19.0,63.0
1528,36.0,23.0,15.0,10.0,22.0,50.0
1529,45.0,20.0,20.0,14.0,27.0,65.0
1530,27.0,19.0,9.0,15.0,21.0,35.0
1531,44.0,24.0,12.0,13.0,25.0,58.0
1532,37.0,27.0,13.0,13.0,25.0,62.0
1533,39.0,23.0,14.0,10.0,19.0,60.0
1534,45.0,29.0,18.0,13.0,34.0,70.0
1535,55.0,32.0,13.0,21.0,36.0,80.0
1536,59.0,25.0,19.0,20.0,45.0,93.0
1537,64.0,30.0,15.0,25.0,40.0,102.0
1538,60.0,29.0,14.0,24.0,35.0,88.0
1539,55.0,28.0,16.0,19.0,31.0,80.0
1540,43.0,21.0,11.0,18.0,17.0,55.0
1541,38.0,21.0,13.0,14.0,18.0,61.0
1542,37.0,23.0,11.0,12.0,16.0,54.0
1543,32.0,21.0,10.0,9.0,15.0,53.0
1544,25.0,22.0,9.0,14.0,17.0,47.0
1545,50.0,23.0,19.0,19.0,28.0,69.0
1546,53.0,29.0,13.0,18.0,33.0,71.0
1547,54.0,20.0,15.0,31.0,31.0,75.0
1548,55.0,19.0,19.0,21.0,37.0,77.0
1549,53.0,24.0,15.0,14.0,30.0,69.0
1550,43.0,22.0,13.0,15.0,23.0,57.0
1551,26.0,22.0,11.0,13.0,19.0,42.0
1552,41.0,27.0,11.0,17.0,19.0,54.0
1553,25.0,20.0,8.0,18.0,22.0,42.0
1554,57.0,21.0,23.0,14.0,33.0,78.0
1555,52.0,22.0,15.0,18.0,27.0,69.0
1556,33.0,27.0,10.0,14.0,18.0,55.0
1557,30.0,25.0,11.0,13.0,19.0,47.0
